fecha,estacion,viento_direccion,viento_velocidad,temperatura,temperatura_de_rocio,humedad_relativa,presion_atmosferica,precipitacion
2021-05-01 00:00:00-04:00,Alalay (GPRS),NNE,4.9,6.0,-1.7,57.5,644.7,0.0
2021-05-01 00:00:00-04:00,Aroma (GPRS),SSE,0.0,-2.0,-22.2,19.5,653.6,0.0
2021-05-01 00:00:00-04:00,Atulcha (GPRS),,,5.8,-28.4,6.4,,0.0
2021-05-01 00:00:00-04:00,Chachacomani-Batallas (GPRS),ESE,0.0,-0.3,-6.6,62.7,624.6,0.0
2021-05-01 00:00:00-04:00,Cochabamba,ESE,4.0,12.0,3.0,53.7,750.6,
2021-05-01 00:00:00-04:00,Colcha-K (GPRS),NW,9.3,5.9,-28.4,6.4,649.5,0.0
2021-05-01 00:00:00-04:00,Comarapa (GPRS),WSW,0.9,10.3,9.2,92.2,819.0,0.0
2021-05-01 00:00:00-04:00,Cuatro Cañadas - CEA-2 (GPRS),,,15.7,,95.9,983.2,0.0
2021-05-01 00:00:00-04:00,El Alto,ENE,4.0,0.0,-1.0,92.3,630.9,
2021-05-01 00:00:00-04:00,El Tranque (GPRS),NW,0.0,6.8,6.4,96.8,708.6,0.0
2021-05-01 00:00:00-04:00,El Villar (GPRS),WNW,0.0,10.9,11.0,100.0,791.8,0.0
2021-05-01 00:00:00-04:00,Huacata_M (GPRS),NNW,5.2,9.9,,59.3,726.5,0.0
2021-05-01 00:00:00-04:00,Incahuasi (GPRS),NNE,0.7,7.0,6.1,93.2,716.6,0.0
2021-05-01 00:00:00-04:00,La Angostura_M (GPRS),NW,2.9,12.2,5.2,62.0,740.4,0.0
2021-05-01 00:00:00-04:00,Laguna Tuni - GPRS,ESE,0.4,0.6,,59.6,551.5,0.0
2021-05-01 00:00:00-04:00,Linkupata_M (GPRS),NNE,4.7,6.8,,31.8,629.6,0.0
2021-05-01 00:00:00-04:00,Mizque - SDC (GPRS),WSW,0.5,7.5,,95.4,799.3,0.0
2021-05-01 00:00:00-04:00,Omereque - SDC (GPRS),WNW,0.5,12.2,,80.9,838.0,0.0
2021-05-01 00:00:00-04:00,Orinoca - UTO (GPRS),WSW,3.6,2.4,-21.5,15.5,645.4,0.0
2021-05-01 00:00:00-04:00,Parotani - Sipe Sipe (GPRS),N,0.5,9.5,,65.6,755.6,0.0
2021-05-01 00:00:00-04:00,Pasorapa (GPRS),N,1.3,11.1,9.0,86.1,778.7,0.0
2021-05-01 00:00:00-04:00,Patacamaya (GPRS),NNE,3.1,-0.6,-9.4,51.3,645.7,0.0
2021-05-01 00:00:00-04:00,Pocona - SDC (GPRS),NNW,6.2,11.0,,65.1,755.4,0.0
2021-05-01 00:00:00-04:00,Pojo - SDC (GPRS),NW,3.6,9.4,,79.9,799.5,0.0
2021-05-01 00:00:00-04:00,Presa Calderas_M (GPRS),WNW,1.1,8.6,,95.1,785.0,0.0
2021-05-01 00:00:00-04:00,Presa El Peral_M (GPRS),SE,1.5,6.2,,94.6,741.8,0.0
2021-05-01 00:00:00-04:00,Presa Yana Khakha_M (GPRS),SE,1.3,3.4,,99.9,707.4,0.0
2021-05-01 00:00:00-04:00,Quila Quila_M (GPRS),S,0.6,6.0,,87.8,717.3,0.0
2021-05-01 00:00:00-04:00,Quillacas (GPRS),,,-3.3,-26.3,15.0,653.7,0.0
2021-05-01 00:00:00-04:00,Ravelo_M (GPRS),WNW,0.8,4.4,,73.6,692.2,0.0
2021-05-01 00:00:00-04:00,S Julian - Nucleo 32 (GPRS),,,17.1,,98.8,987.0,0.0
2021-05-01 00:00:00-04:00,Sacabamba (GPRS),NE,2.6,4.2,3.1,92.0,,0.0
2021-05-01 00:00:00-04:00,San Jacinto_M (GPRS),NNE,0.2,8.4,,93.5,810.8,0.0
2021-05-01 00:00:00-04:00,San Juan del Rosario (GPRS),,,4.3,-20.0,15.2,651.8,0.0
2021-05-01 00:00:00-04:00,San Roque - El Alto (GPRS),NW,0.0,2.1,-3.4,66.4,634.4,0.0
2021-05-01 00:00:00-04:00,Tacagua_M (GPRS),NNE,5.1,-0.9,,28.2,652.2,0.0
2021-05-01 00:00:00-04:00,Tapacari (GPRS),N,0.2,4.4,,84.3,723.5,0.0
2021-05-01 00:00:00-04:00,Temporal - SDC (GPRS),NNE,1.8,8.4,,0.1,729.2,0.0
2021-05-01 00:00:00-04:00,Tiraque_M (GPRS),N,1.3,4.1,,57.2,689.6,0.0
2021-05-01 00:00:00-04:00,Toledo (GPRS),NNE,7.6,-3.4,-16.4,35.8,655.7,0.0
2021-05-01 00:00:00-04:00,Toma Ravelo_H (GPRS),WNW,0.8,4.4,,73.6,692.2,0.0
2021-05-01 00:00:00-04:00,Tomina (GPRS),SE,0.4,11.2,10.4,94.2,793.9,0.0
2021-05-01 00:00:00-04:00,Vacas - SDC (GPRS),NW,1.5,3.7,,70.2,671.8,0.0
2021-05-01 00:00:00-04:00,Vila Vila - SDC (GPRS),NW,0.5,7.2,,90.2,750.4,0.0
2021-05-01 00:00:00-04:00,Villa Alcalá (GPRS),SSE,2.2,12.7,12.4,97.2,798.2,0.0
2021-05-01 00:00:00-04:00,Villa Serrano (GPRS),N,0.2,11.3,11.0,97.3,794.1,0.0
2021-05-01 00:00:00-04:00,Viru Viru,W,3.0,16.0,14.0,87.1,970.3,
2021-05-01 00:00:00-04:00,Vivero Chimboco - SDC (GPRS),ENE,1.0,5.6,,75.4,736.2,0.0
2021-05-01 00:00:00-04:00,Vivero Viloma - SDC (GPRS),W,3.2,9.8,,53.2,741.9,0.0
2021-05-01 01:00:00-04:00,Alalay (GPRS),N,5.5,6.1,-1.6,57.4,644.4,0.0
2021-05-01 01:00:00-04:00,Aroma (GPRS),SSE,0.0,-2.2,-21.8,20.5,653.5,0.0
2021-05-01 01:00:00-04:00,Atulcha (GPRS),,,3.3,-29.2,7.2,,0.0
2021-05-01 01:00:00-04:00,Chachacomani-Batallas (GPRS),ESE,1.9,-1.1,-6.2,68.0,624.1,0.0
2021-05-01 01:00:00-04:00,Cochabamba,,,11.0,3.0,57.4,750.6,
2021-05-01 01:00:00-04:00,Colcha-K (GPRS),NNW,11.6,7.3,-30.2,4.9,649.6,0.0
2021-05-01 01:00:00-04:00,Comarapa (GPRS),WNW,0.3,8.6,8.0,95.6,819.0,0.0
2021-05-01 01:00:00-04:00,Cuatro Cañadas - CEA-2 (GPRS),,,16.7,,90.4,984.0,0.0
2021-05-01 01:00:00-04:00,El Alto,ENE,3.0,0.0,-3.0,79.7,630.9,
2021-05-01 01:00:00-04:00,El Tranque (GPRS),N,0.0,5.4,5.4,98.8,708.2,0.0
2021-05-01 01:00:00-04:00,El Villar (GPRS),WNW,0.0,11.1,11.2,99.3,791.2,0.0
2021-05-01 01:00:00-04:00,Huacata_M (GPRS),NNE,4.8,8.7,,64.3,726.7,0.0
2021-05-01 01:00:00-04:00,Incahuasi (GPRS),N,0.9,6.6,5.8,93.8,716.2,0.0
2021-05-01 01:00:00-04:00,La Angostura_M (GPRS),NW,1.6,10.7,6.1,72.5,740.2,0.0
2021-05-01 01:00:00-04:00,Laguna Tuni - GPRS,SE,1.3,1.0,,53.5,515.9,0.0
2021-05-01 01:00:00-04:00,Linkupata_M (GPRS),NE,4.3,6.8,,34.0,629.8,0.0
2021-05-01 01:00:00-04:00,Mizque - SDC (GPRS),W,0.5,6.8,,96.1,799.6,0.0
2021-05-01 01:00:00-04:00,Omereque - SDC (GPRS),W,1.2,11.6,,82.1,838.8,0.0
2021-05-01 01:00:00-04:00,Orinoca - UTO (GPRS),S,3.8,0.0,-20.4,19.8,645.2,0.0
2021-05-01 01:00:00-04:00,Parotani - Sipe Sipe (GPRS),NW,0.5,8.6,,67.2,756.0,0.0
2021-05-01 01:00:00-04:00,Pasorapa (GPRS),WNW,1.8,10.2,8.6,88.9,778.4,0.0
2021-05-01 01:00:00-04:00,Patacamaya (GPRS),N,7.5,-1.3,-8.3,58.4,645.6,0.0
2021-05-01 01:00:00-04:00,Pocona - SDC (GPRS),N,5.3,11.3,,65.1,755.7,0.0
2021-05-01 01:00:00-04:00,Pojo - SDC (GPRS),NNW,2.3,9.0,,81.8,799.8,0.0
2021-05-01 01:00:00-04:00,Presa Calderas_M (GPRS),WNW,1.1,8.1,,95.4,785.2,0.0
2021-05-01 01:00:00-04:00,Presa El Peral_M (GPRS),ESE,1.3,5.5,,95.7,741.9,0.0
2021-05-01 01:00:00-04:00,Presa Yana Khakha_M (GPRS),SSE,0.9,2.6,,96.0,707.5,0.0
2021-05-01 01:00:00-04:00,Quila Quila_M (GPRS),E,0.7,5.5,,87.4,717.6,0.0
2021-05-01 01:00:00-04:00,Quillacas (GPRS),,,-3.0,-27.3,13.6,653.6,0.0
2021-05-01 01:00:00-04:00,Ravelo_M (GPRS),WNW,1.3,5.6,,48.3,692.4,0.0
2021-05-01 01:00:00-04:00,S Julian - Nucleo 32 (GPRS),,,16.9,,99.2,987.0,0.0
2021-05-01 01:00:00-04:00,Sacabamba (GPRS),ENE,3.6,3.4,2.2,91.2,,0.0
2021-05-01 01:00:00-04:00,San Jacinto_M (GPRS),NE,0.2,7.3,,95.8,811.2,0.0
2021-05-01 01:00:00-04:00,San Juan del Rosario (GPRS),,,2.9,-18.4,19.0,651.8,0.0
2021-05-01 01:00:00-04:00,San Roque - El Alto (GPRS),N,0.7,1.2,-3.2,72.1,634.1,0.0
2021-05-01 01:00:00-04:00,Tacagua_M (GPRS),NE,7.2,-1.8,,33.7,652.2,0.0
2021-05-01 01:00:00-04:00,Tapacari (GPRS),NNE,0.8,4.2,,77.7,723.6,0.0
2021-05-01 01:00:00-04:00,Temporal - SDC (GPRS),NNE,2.4,7.4,,0.6,729.6,0.0
2021-05-01 01:00:00-04:00,Tiraque_M (GPRS),N,1.0,3.4,,60.4,689.8,0.0
2021-05-01 01:00:00-04:00,Toledo (GPRS),WNW,1.6,-4.9,-17.1,37.5,655.7,0.0
2021-05-01 01:00:00-04:00,Toma Ravelo_H (GPRS),WNW,1.3,5.6,,48.3,692.4,0.0
2021-05-01 01:00:00-04:00,Tomina (GPRS),SSE,0.5,10.3,9.8,96.0,793.5,0.0
2021-05-01 01:00:00-04:00,Vacas - SDC (GPRS),N,1.3,3.2,,73.4,671.9,0.0
2021-05-01 01:00:00-04:00,Vila Vila - SDC (GPRS),WNW,1.3,7.0,,88.7,750.5,0.0
2021-05-01 01:00:00-04:00,Villa Alcalá (GPRS),SSE,0.8,12.2,12.1,98.4,797.6,0.0
2021-05-01 01:00:00-04:00,Villa Serrano (GPRS),WNW,0.0,11.1,10.6,96.3,793.7,0.0
2021-05-01 01:00:00-04:00,Viru Viru,NNE,2.0,16.0,14.0,87.1,969.3,
2021-05-01 01:00:00-04:00,Vivero Chimboco - SDC (GPRS),NE,0.6,5.0,,76.6,736.6,0.0
2021-05-01 01:00:00-04:00,Vivero Viloma - SDC (GPRS),WNW,1.6,9.4,,56.8,742.3,0.0
2021-05-01 02:00:00-04:00,Alalay (GPRS),N,5.9,5.9,-1.2,59.7,644.1,0.0
2021-05-01 02:00:00-04:00,Aroma (GPRS),SSE,0.0,-4.0,-22.4,22.2,653.1,0.0
2021-05-01 02:00:00-04:00,Atulcha (GPRS),,,2.4,-29.5,7.4,,0.0
2021-05-01 02:00:00-04:00,Chachacomani-Batallas (GPRS),ESE,2.5,-0.4,-5.6,67.4,623.8,0.0
2021-05-01 02:00:00-04:00,Cochabamba,,,10.0,3.0,61.3,750.6,
2021-05-01 02:00:00-04:00,Colcha-K (GPRS),NW,6.8,5.5,-30.0,5.6,649.3,0.0
2021-05-01 02:00:00-04:00,Comarapa (GPRS),SE,0.7,8.2,8.0,97.5,818.5,0.0
2021-05-01 02:00:00-04:00,Cuatro Cañadas - CEA-2 (GPRS),,,16.9,,91.0,984.5,0.0
2021-05-01 02:00:00-04:00,El Alto,,,1.0,-6.0,59.2,630.2,
2021-05-01 02:00:00-04:00,El Tranque (GPRS),N,0.0,4.9,5.0,100.0,707.9,0.0
2021-05-01 02:00:00-04:00,El Villar (GPRS),NW,0.0,11.3,11.2,98.8,790.7,0.0
2021-05-01 02:00:00-04:00,Huacata_M (GPRS),NE,4.2,8.9,,58.9,727.2,0.0
2021-05-01 02:00:00-04:00,Incahuasi (GPRS),NE,1.6,5.6,5.2,96.6,716.0,0.0
2021-05-01 02:00:00-04:00,La Angostura_M (GPRS),WNW,1.3,9.8,6.2,77.4,739.9,0.0
2021-05-01 02:00:00-04:00,Linkupata_M (GPRS),NNE,4.4,6.6,,33.8,630.2,0.0
2021-05-01 02:00:00-04:00,Mizque - SDC (GPRS),W,0.2,6.0,,96.0,800.2,0.0
2021-05-01 02:00:00-04:00,Omereque - SDC (GPRS),WNW,1.0,11.2,,83.0,838.8,0.0
2021-05-01 02:00:00-04:00,Orinoca - UTO (GPRS),SW,6.2,1.2,-20.5,18.0,644.8,0.0
2021-05-01 02:00:00-04:00,Parotani - Sipe Sipe (GPRS),N,0.7,8.1,,68.8,756.6,0.0
2021-05-01 02:00:00-04:00,Pasorapa (GPRS),N,1.1,10.1,8.5,89.4,778.0,0.0
2021-05-01 02:00:00-04:00,Patacamaya (GPRS),N,7.7,-2.2,-11.1,49.9,645.2,0.0
2021-05-01 02:00:00-04:00,Pocona - SDC (GPRS),NNW,5.9,11.3,,65.2,756.2,0.0
2021-05-01 02:00:00-04:00,Pojo - SDC (GPRS),NW,4.0,8.7,,82.0,800.0,0.0
2021-05-01 02:00:00-04:00,Presa Calderas_M (GPRS),NNW,1.4,7.6,,95.2,785.8,0.0
2021-05-01 02:00:00-04:00,Presa El Peral_M (GPRS),ESE,1.5,4.9,,96.0,742.5,0.0
2021-05-01 02:00:00-04:00,Presa Yana Khakha_M (GPRS),NNW,1.4,8.9,,37.2,707.8,0.0
2021-05-01 02:00:00-04:00,Quila Quila_M (GPRS),S,0.8,4.8,,87.6,718.1,0.0
2021-05-01 02:00:00-04:00,Quillacas (GPRS),,,-3.7,-26.2,15.6,653.3,0.0
2021-05-01 02:00:00-04:00,Ravelo_M (GPRS),WNW,0.5,4.6,,43.3,692.8,0.0
2021-05-01 02:00:00-04:00,S Julian - Nucleo 32 (GPRS),,,17.0,,99.6,988.0,0.0
2021-05-01 02:00:00-04:00,Sacabamba (GPRS),NE,1.4,2.4,1.7,94.3,,0.0
